x,y,category,POI_count
58,80,51,1
58,80,63,1
58,81,82,2
58,81,47,1
58,81,81,1
58,82,82,5
58,82,59,2
58,82,63,1
58,82,65,1
58,82,69,1
58,84,74,3
58,84,18,1
58,84,51,1
58,84,47,1
58,104,81,3
58,104,75,2
58,105,45,1
58,105,82,1
58,105,48,1
58,105,56,1
58,105,43,1
58,105,47,1
58,106,60,1
58,106,80,1
58,107,41,4
58,107,21,2
58,107,81,2
58,107,53,2
58,107,79,1
58,107,73,1
58,107,60,1
58,107,74,1
58,107,48,1
58,107,40,1
58,107,84,1
58,108,74,2
58,108,79,1
58,108,41,1
58,108,81,1
58,108,47,1
58,109,80,2
58,109,48,1
58,109,81,1
58,109,74,1
58,109,75,1
58,109,60,1
58,110,60,1
58,111,17,1
58,111,4,1
58,113,80,1
58,114,81,1
58,114,60,1
58,115,80,1
58,115,60,1
58,116,43,1
58,116,81,1
58,116,60,1
58,116,56,1
58,116,79,1
58,116,58,1
58,116,48,1
58,117,56,1
58,117,79,1
58,117,60,1
58,117,58,1
58,117,62,1
58,118,74,3
58,118,73,1
58,118,81,1
58,118,47,1
58,121,84,2
58,121,47,2
58,121,81,2
58,121,14,1
58,121,60,1
58,121,74,1
58,121,41,1
58,121,79,1
58,121,46,1
58,122,79,1
58,122,75,1
58,124,81,2
58,124,4,1
58,124,74,1
58,124,73,1
58,125,60,5
58,125,81,3
58,125,73,2
58,125,74,2
58,125,21,2
58,125,55,1
58,125,82,1
58,125,47,1
58,125,72,1
58,125,54,1
58,125,69,1
58,126,67,1
58,126,76,1
58,126,73,1
58,127,18,1
58,127,60,1
58,128,76,1
58,128,47,1
58,128,80,1
58,128,81,1
58,129,82,3
58,129,4,2
58,129,55,1
58,129,60,1
58,129,41,1
58,130,74,4
58,130,75,3
58,130,41,3
58,130,48,2
58,130,46,2
58,130,73,2
58,130,47,2
58,130,65,1
58,130,21,1
58,130,69,1
58,130,79,1
58,130,76,1
58,130,62,1
58,131,4,1
58,131,69,1
58,131,84,1
58,131,79,1
58,132,76,1
58,133,38,1
58,133,48,1
58,133,81,1
58,133,74,1
58,133,73,1
58,133,60,1
58,134,43,1
58,135,81,4
58,135,41,1
58,135,13,1
58,135,60,1
58,136,60,8
58,136,59,7
58,136,81,6
58,136,69,6
58,136,62,4
58,136,41,3
58,136,48,3
58,136,39,2
58,136,52,2
58,136,33,2
58,136,34,2
58,136,61,2
58,136,63,2
58,136,66,1
58,136,40,1
58,136,55,1
58,136,74,1
58,136,58,1
58,136,54,1
58,136,31,1
58,136,38,1
58,136,51,1
58,136,13,1
58,136,18,1
58,136,17,1
58,137,60,5
58,137,81,4
58,137,41,3
58,137,74,3
58,137,75,2
58,137,79,2
58,137,4,2
58,137,69,2
58,137,76,2
58,137,73,1
58,137,38,1
58,137,82,1
58,137,21,1
58,137,34,1
58,137,17,1
58,137,63,1
58,137,47,1
58,137,66,1
58,137,46,1
58,137,62,1
58,138,47,2
58,138,81,2
58,138,4,1
58,138,66,1
58,138,83,1
58,147,45,1
58,147,11,1
58,147,74,1
58,148,45,2
58,162,41,1
58,162,81,1
58,162,84,1
58,162,63,1
58,163,81,4
58,163,63,1
58,165,47,2
58,166,79,4
58,166,47,2
58,166,59,1
58,166,48,1
58,166,60,1
58,166,74,1
58,166,81,1
58,167,59,4
58,167,21,1
58,167,63,1
58,167,47,1
58,167,60,1
58,167,41,1
58,167,67,1
58,167,66,1
58,167,48,1
58,167,62,1
58,167,18,1
58,167,53,1
58,167,45,1
58,167,69,1
58,167,36,1
58,167,7,1
58,168,56,2
58,168,73,1
58,168,80,1
58,168,81,1
58,168,34,1
58,169,48,1
58,169,51,1
58,169,33,1
58,169,76,1
58,169,58,1
58,170,74,3
58,170,60,2
58,170,48,1
58,170,84,1
58,170,18,1
58,170,81,1
58,170,80,1
58,170,73,1
58,171,74,2
58,171,80,1
58,171,79,1
58,172,59,3
58,172,81,1
58,172,79,1
58,172,75,1
58,173,81,1
58,173,21,1
58,173,79,1
58,174,75,11
58,174,41,6
58,174,81,5
58,174,60,4
58,174,74,2
58,174,82,2
58,174,48,2
58,174,69,1
58,174,80,1
58,174,38,1
58,174,63,1
58,174,79,1
58,174,31,1
58,174,76,1
58,174,47,1
58,175,81,11
58,175,63,7
58,175,79,6
58,175,38,5
58,175,62,4
58,175,75,4
58,175,14,3
58,175,4,2
58,175,48,2
58,175,66,2
58,175,59,2
58,175,61,2
58,175,82,1
58,175,74,1
58,175,69,1
58,175,41,1
58,175,73,1
58,175,76,1
58,176,63,11
58,176,81,4
58,176,60,4
58,176,4,3
58,176,79,2
58,176,80,2
58,176,62,2
58,176,73,2
58,176,74,2
58,176,48,2
58,176,75,2
58,176,76,2
58,176,68,1
58,176,39,1
58,176,78,1
58,176,43,1
58,176,40,1
58,176,18,1
58,176,84,1
58,176,59,1
58,176,7,1
58,176,69,1
58,177,60,4
58,177,59,4
58,177,81,3
58,177,76,2
58,177,70,2
58,177,63,1
58,177,69,1
58,177,54,1
58,177,79,1
58,177,53,1
58,177,39,1
58,177,47,1
58,178,63,20
58,178,69,9
58,178,75,6
58,178,79,4
58,178,81,4
58,178,60,3
58,178,18,3
58,178,61,3
58,178,38,2
58,178,62,2
58,178,9,2
58,178,76,2
58,178,52,2
58,178,13,1
58,178,54,1
58,178,33,1
58,178,66,1
58,178,82,1
58,178,59,1
58,178,4,1
58,178,78,1
58,178,26,1
58,178,34,1
58,178,48,1
58,179,59,8
58,179,54,5
58,179,79,4
58,179,81,3
58,179,75,2
58,179,84,2
58,179,60,2
58,179,63,1
58,179,76,1
58,179,34,1
58,179,5,1
58,179,77,1
58,180,60,3
58,180,82,2
58,180,75,2
58,180,74,2
58,180,62,1
58,180,80,1
58,180,59,1
58,180,66,1
58,180,57,1
58,180,79,1
58,180,70,1
58,180,73,1
58,181,74,5
58,181,60,3
58,181,81,2
58,181,73,2
58,181,47,1
58,181,79,1
58,181,48,1
58,181,63,1
58,181,75,1
58,182,48,1
58,183,60,2
58,183,80,1
58,183,63,1
58,183,74,1
58,183,73,1
58,183,76,1
58,183,81,1
58,184,47,3
58,184,74,2
58,185,59,14
58,185,54,5
58,185,55,3
58,185,47,2
58,185,74,1
58,185,60,1
58,185,58,1
58,186,59,9
58,186,60,8
58,186,81,7
58,186,79,6
58,186,48,4
58,186,69,3
58,186,4,3
58,186,70,2
58,186,75,2
58,186,18,2
58,186,47,1
58,186,76,1
58,186,71,1
58,186,54,1
58,186,7,1
58,186,20,1
58,186,41,1
58,186,53,1
58,186,22,1
58,186,39,1
58,186,67,1
58,186,72,1
58,187,81,14
58,187,79,7
58,187,78,5
58,187,63,5
58,187,66,3
58,187,59,2
58,187,75,2
58,187,60,2
58,187,82,2
58,187,69,2
58,187,48,2
58,187,51,1
58,187,65,1
58,187,61,1
58,187,47,1
58,187,84,1
58,187,62,1
58,187,76,1
58,187,52,1
58,187,33,1
58,188,34,2
58,188,79,2
58,188,73,1
58,188,58,1
58,188,74,1
58,188,56,1
58,188,76,1
58,188,59,1
58,189,81,1
58,189,74,1
58,189,54,1
58,189,70,1
58,189,60,1
58,190,74,1
58,190,79,1
58,191,46,1
58,192,74,2
58,192,47,1
58,193,47,1
59,1,81,6
59,1,75,4
59,1,48,3
59,1,76,1
59,1,79,1
59,1,84,1
59,1,82,1
59,1,60,1
59,2,21,2
59,2,81,2
59,2,5,1
59,2,64,1
59,4,69,1
59,5,82,1
59,5,73,1
59,5,74,1
59,6,70,2
59,6,81,1
59,6,74,1
59,9,3,1
59,9,59,1
59,9,41,1
59,9,45,1
59,10,63,5
59,10,74,4
59,10,9,3
59,10,18,2
59,10,69,2
59,10,62,2
59,10,84,1
59,10,70,1
59,10,60,1
59,10,56,1
59,10,34,1
59,10,8,1
59,10,59,1
59,10,40,1
59,10,53,1
59,10,75,1
59,10,73,1
59,10,81,1
59,10,79,1
59,10,58,1
59,11,59,4
59,11,69,3
59,11,47,2
59,11,82,2
59,11,54,2
59,11,81,1
59,11,79,1
59,11,75,1
59,11,65,1
59,11,34,1
59,11,63,1
59,12,79,2
59,12,47,1
59,12,60,1
59,72,59,3
59,72,18,1
59,72,35,1
59,72,69,1
59,72,7,1
59,72,36,1
59,72,53,1
59,72,33,1
59,72,41,1
59,73,38,3
59,73,61,2
59,73,57,1
59,73,81,1
59,73,65,1
59,73,47,1
59,73,59,1
59,73,18,1
59,73,33,1
59,73,21,1
59,73,73,1
59,73,36,1
59,74,63,1
59,79,4,2
59,79,81,1
59,84,74,1
59,84,21,1
59,85,54,1
59,103,4,9
59,103,75,6
59,103,41,4
59,103,82,3
59,103,21,1
59,103,81,1
59,103,17,1
59,103,48,1
59,103,35,1
59,104,48,4
59,104,41,1
59,104,62,1
59,104,82,1
59,105,84,2
59,105,41,2
59,105,80,1
59,105,75,1
59,106,48,1
59,106,18,1
59,106,82,1
59,106,41,1
59,107,41,2
59,107,34,1
59,107,63,1
59,107,84,1
59,107,57,1
59,108,81,2
59,108,79,2
59,108,84,1
59,108,75,1
59,109,82,3
59,109,51,2
59,109,54,2
59,109,53,1
59,109,52,1
59,109,38,1
59,109,59,1
59,109,48,1
59,109,81,1
59,109,63,1
59,109,55,1
59,109,41,1
59,109,21,1
59,109,31,1
59,110,60,3
59,110,79,2
59,110,74,1
59,110,41,1
59,112,81,2
59,112,80,2
59,112,69,1
59,112,79,1
59,112,57,1
59,112,58,1
59,113,79,2
59,113,59,1
59,113,60,1
59,114,79,5
59,114,59,3
59,114,60,3
59,114,62,1
59,114,33,1
59,114,51,1
59,114,73,1
59,114,81,1
59,114,54,1
59,114,48,1
59,114,74,1
59,114,55,1
59,115,69,3
59,115,48,2
59,115,82,2
59,115,47,2
59,115,55,2
59,115,74,2
59,115,81,2
59,115,52,1
59,115,4,1
59,115,73,1
59,115,79,1
59,115,18,1
59,115,66,1
59,115,84,1
59,115,59,1
59,116,81,4
59,116,60,2
59,116,20,2
59,116,59,1
59,116,62,1
59,116,66,1
59,116,69,1
59,116,47,1
59,116,84,1
59,116,5,1
59,116,74,1
59,117,61,2
59,117,60,1
59,118,81,2
59,118,74,2
59,118,41,1
59,118,21,1
59,118,51,1
59,118,7,1
59,119,62,1
59,119,60,1
59,120,63,2
59,120,21,1
59,121,62,3
59,121,69,3
59,121,51,2
59,121,53,2
59,121,65,1
59,121,18,1
59,121,73,1
59,121,81,1
59,121,48,1
59,121,52,1
59,121,3,1
59,121,60,1
59,121,59,1
59,121,75,1
59,121,79,1
59,122,81,4
59,122,60,2
59,122,75,1
59,122,58,1
59,122,79,1
59,122,38,1
59,122,41,1
59,122,69,1
59,122,70,1
59,122,54,1
59,123,81,6
59,123,61,3
59,123,63,2
59,123,41,2
59,123,77,1
59,123,73,1
59,123,17,1
59,123,38,1
59,123,83,1
59,123,40,1
59,123,69,1
59,123,36,1
59,123,54,1
59,124,69,4
59,124,60,4
59,124,63,3
59,124,81,2
59,124,73,2
59,124,79,2
59,124,53,2
59,124,58,2
59,124,74,2
59,124,21,2
59,124,38,1
59,124,82,1
59,124,51,1
59,124,76,1
59,124,40,1
59,124,41,1
59,124,80,1
59,124,75,1
59,125,81,4
59,125,60,4
59,125,59,3
59,125,69,3
59,125,62,2
59,125,32,2
59,125,61,2
59,125,57,2
59,125,51,2
59,125,74,1
59,125,78,1
59,125,66,1
59,125,65,1
59,125,55,1
59,125,36,1
59,125,76,1
59,125,33,1
59,125,52,1
59,125,63,1
59,125,48,1
59,125,40,1
59,126,79,5
59,126,73,2
59,126,76,2
59,126,59,1
59,126,55,1
59,126,81,1
59,126,57,1
59,126,62,1
59,126,72,1
59,126,74,1
59,126,45,1
59,126,84,1
59,126,70,1
59,126,66,1
59,127,35,7
59,127,69,2
59,127,55,2
59,127,67,1
59,127,36,1
59,127,38,1
59,127,63,1
59,127,66,1
59,127,32,1
59,128,81,4
59,128,74,3
59,128,41,2
59,128,4,1
59,128,60,1
59,128,73,1
59,128,38,1
59,128,69,1
59,129,81,3
59,129,76,2
59,129,61,2
59,129,69,2
59,129,74,2
59,129,4,2
59,129,18,1
59,129,70,1
59,129,41,1
59,129,53,1
59,129,19,1
59,129,31,1
59,129,34,1
59,129,73,1
59,129,17,1
59,129,63,1
59,130,81,3
59,130,74,3
59,130,60,3
59,130,73,3
59,130,62,3
59,130,69,3
59,130,58,2
59,130,66,2
59,130,79,2
59,130,63,1
59,130,51,1
59,130,84,1
59,130,21,1
59,130,56,1
59,130,10,1
59,130,53,1
59,130,76,1
59,131,81,5
59,131,79,2
59,131,61,2
59,131,60,1
59,131,11,1
59,131,34,1
59,131,35,1
59,131,76,1
59,132,81,2
59,132,53,1
59,132,41,1
59,132,69,1
59,132,14,1
59,132,60,1
59,133,74,1
59,133,82,1
59,133,81,1
59,133,47,1
59,133,45,1
59,133,43,1
59,135,74,1
59,135,81,1
59,135,76,1
59,136,81,6
59,136,60,4
59,136,74,2
59,136,75,1
59,136,59,1
59,136,41,1
59,136,51,1
59,136,18,1
59,137,81,13
59,137,60,6
59,137,69,4
59,137,79,4
59,137,48,3
59,137,62,2
59,137,63,2
59,137,47,1
59,137,74,1
59,137,41,1
59,137,53,1
59,137,36,1
59,137,54,1
59,137,80,1
59,137,66,1
59,137,73,1
59,137,4,1
59,137,65,1
59,138,81,9
59,138,41,4
59,138,75,4
59,138,76,2
59,138,4,2
59,138,31,1
59,138,74,1
59,138,62,1
59,138,69,1
59,138,52,1
59,138,79,1
59,138,48,1
59,138,47,1
59,138,73,1
59,139,82,2
59,139,41,1
59,162,81,2
59,163,81,10
59,163,75,1
59,163,83,1
59,163,84,1
59,164,47,1
59,165,81,4
59,165,60,2
59,165,79,2
59,165,67,1
59,165,74,1
59,165,62,1
59,166,74,2
59,166,48,1
59,166,69,1
59,166,59,1
59,166,62,1
59,166,75,1
59,166,60,1
59,167,3,1
59,167,80,1
59,168,74,2
59,168,66,1
59,168,63,1
59,169,63,2
59,169,81,2
59,169,74,2
59,169,60,2
59,169,31,1
59,169,69,1
59,169,41,1
59,169,73,1
59,170,79,1
59,170,59,1
59,171,41,1
59,171,74,1
59,171,62,1
59,171,81,1
59,171,55,1
59,171,73,1
59,171,63,1
59,171,60,1
59,172,74,2
59,172,69,2
59,172,80,1
59,172,81,1
59,172,59,1
59,172,60,1
59,172,43,1
59,172,53,1
59,172,47,1
59,172,55,1
59,173,81,2
59,173,54,2
59,173,79,2
59,173,4,1
59,174,84,3
59,174,81,2
59,174,75,1
59,175,75,4
59,175,41,3
59,175,60,1
59,175,51,1
59,175,63,1
59,176,46,1
59,176,59,1
59,176,76,1
59,176,79,1
59,176,84,1
59,178,75,7
59,178,63,5
59,178,81,5
59,178,62,3
59,178,74,3
59,178,59,2
59,178,4,1
59,178,60,1
59,178,53,1
59,178,70,1
59,178,48,1
59,178,54,1
59,178,8,1
59,178,84,1
59,179,81,4
59,179,63,4
59,179,40,2
59,179,60,2
59,179,79,2
59,179,67,2
59,179,69,2
59,179,18,2
59,179,27,1
59,179,76,1
59,179,59,1
59,179,48,1
59,179,66,1
59,179,54,1
59,179,21,1
59,180,48,3
59,180,61,2
59,180,80,2
59,180,73,2
59,180,74,2
59,180,79,1
59,180,60,1
59,180,58,1
59,180,56,1
59,180,47,1
59,180,4,1
59,181,74,2
59,181,75,1
59,182,67,1
59,183,18,2
59,183,76,1
59,183,79,1
59,187,48,1
59,187,63,1
59,187,37,1
59,187,81,1
59,187,18,1
59,187,62,1
59,187,69,1
59,188,18,3
59,188,58,1
59,188,74,1
59,188,36,1
59,188,60,1
59,188,48,1
59,188,66,1
59,189,18,2
59,189,62,1
59,189,60,1
59,190,73,1
59,190,4,1
59,190,48,1
59,190,74,1
59,195,74,1
59,196,74,1
60,1,76,1
60,1,47,1
60,1,80,1
60,2,79,1
60,4,79,1
60,4,74,1
60,4,49,1
60,4,66,1
60,4,14,1
60,4,36,1
60,4,20,1
60,7,60,1
60,9,82,3
60,9,73,1
60,9,47,1
60,10,58,1
60,11,57,3
60,11,66,2
60,11,69,2
60,11,7,2
60,11,60,2
60,11,38,2
60,11,17,2
60,11,59,2
60,11,34,2
60,11,4,2
60,11,41,1
60,11,5,1
60,11,53,1
60,11,70,1
60,11,54,1
60,11,36,1
60,11,63,1
60,11,62,1
60,11,73,1
60,11,82,1
60,11,18,1
60,11,14,1
60,11,81,1
60,11,79,1
60,12,48,7
60,12,69,3
60,12,59,3
60,12,51,2
60,12,60,2
60,12,45,1
60,12,13,1
60,12,40,1
60,12,4,1
60,12,17,1
60,12,39,1
60,12,33,1
60,13,39,2
60,13,55,1
60,13,3,1
60,13,46,1
60,13,76,1
60,13,75,1
60,13,64,1
60,13,45,1
60,13,81,1
60,72,45,1
60,72,65,1
60,72,4,1
60,73,69,4
60,73,4,2
60,73,63,1
60,73,12,1
60,73,75,1
60,73,47,1
60,73,62,1
60,73,48,1
60,73,45,1
60,73,51,1
60,73,18,1
60,74,47,1
60,76,14,1
60,77,45,2
60,77,21,1
60,78,73,1
60,78,47,1
60,78,67,1
60,84,48,2
60,84,62,2
60,84,69,1
60,84,51,1
60,84,18,1
60,84,32,1
60,84,54,1
60,84,47,1
60,84,76,1
60,85,4,1
60,103,17,1
60,103,82,1
60,103,75,1
60,103,80,1
60,104,75,1
60,104,60,1
60,104,81,1
60,105,80,3
60,105,4,2
60,105,74,1
60,105,3,1
60,105,75,1
60,105,21,1
60,105,79,1
60,105,41,1
60,106,4,1
60,106,81,1
60,107,74,3
60,107,60,2
60,107,80,1
60,107,84,1
60,107,47,1
60,107,81,1
60,108,58,2
60,108,74,2
60,108,60,1
60,108,79,1
60,108,76,1
60,108,81,1
60,108,66,1
60,108,4,1
60,108,38,1
60,108,56,1
60,109,69,8
60,109,60,7
60,109,63,4
60,109,81,4
60,109,80,4
60,109,61,3
60,109,62,2
60,109,33,2
60,109,79,2
60,109,48,2
60,109,73,1
60,109,74,1
60,109,82,1
60,109,38,1
60,109,40,1
60,109,35,1
60,109,34,1
60,109,36,1
60,109,53,1
60,109,41,1
60,109,66,1
60,109,65,1
60,109,51,1
60,109,84,1
60,110,81,3
60,110,61,2
60,110,74,1
60,110,63,1
60,110,80,1
60,110,73,1
60,110,79,1
60,110,55,1
60,110,13,1
60,110,60,1
60,111,79,1
60,111,51,1
60,111,4,1
60,111,60,1
60,111,48,1
60,111,41,1
60,111,18,1
60,111,69,1
60,112,81,3
60,112,55,2
60,112,73,2
60,112,41,1
60,112,50,1
60,112,76,1
60,112,34,1
60,112,79,1
60,112,69,1
60,112,63,1
60,112,60,1
60,113,82,3
60,113,80,2
60,113,47,2
60,113,71,1
60,113,81,1
60,113,60,1
60,113,62,1
60,113,79,1
60,113,75,1
60,113,43,1
60,113,74,1
60,114,66,6
60,114,81,5
60,114,21,5
60,114,62,4
60,114,79,4
60,114,74,4
60,114,38,3
60,114,60,3
60,114,63,3
60,114,53,2
60,114,40,2
60,114,36,2
60,114,76,2
60,114,51,2
60,114,73,2
60,114,13,2
60,114,18,2
60,114,59,1
60,114,17,1
60,114,34,1
60,114,57,1
60,114,35,1
60,114,4,1
60,114,15,1
60,114,41,1
60,114,56,1
60,114,78,1
60,114,7,1
60,114,65,1
60,114,69,1
60,114,70,1
60,115,69,5
60,115,21,3
60,115,46,3
60,115,62,3
60,115,4,3
60,115,34,3
60,115,40,3
60,115,81,2
60,115,59,2
60,115,61,2
60,115,60,2
60,115,74,2
60,115,51,2
60,115,53,1
60,115,18,1
60,115,66,1
60,115,55,1
60,115,47,1
60,115,73,1
60,115,48,1
60,115,80,1
60,115,14,1
60,115,76,1
60,115,79,1
60,115,75,1
60,115,58,1
60,116,79,5
60,116,59,4
60,116,81,3
60,116,62,3
60,116,69,2
60,116,66,1
60,116,4,1
60,116,83,1
60,116,31,1
60,116,60,1
60,116,63,1
60,116,5,1
60,116,36,1
60,117,81,3
60,117,38,1
60,117,49,1
60,117,70,1
60,117,60,1
60,118,31,1
60,119,4,1
60,119,74,1
60,119,60,1
60,119,14,1
60,119,43,1
60,120,81,1
60,120,54,1
60,120,70,1
60,121,74,3
60,121,62,2
60,121,60,2
60,121,63,1
60,121,73,1
60,121,81,1
60,123,59,3
60,123,33,2
60,123,52,1
60,124,51,2
60,124,69,2
60,124,62,2
60,124,66,2
60,124,33,1
60,124,53,1
60,124,41,1
60,124,59,1
60,124,82,1
60,124,36,1
60,124,60,1
60,124,84,1
60,124,54,1
60,124,81,1
60,124,56,1
60,124,58,1
60,125,84,1
60,125,59,1
60,125,51,1
60,125,36,1
60,125,74,1
60,125,81,1
60,126,81,3
60,126,61,1
60,126,74,1
60,126,69,1
60,126,56,1
60,126,66,1
60,127,81,5
60,127,83,1
60,128,74,1
60,131,74,2
60,131,81,1
60,131,67,1
60,132,21,1
60,132,76,1
60,132,63,1
60,132,74,1
60,132,73,1
60,132,4,1
60,135,45,1
60,135,48,1
60,135,80,1
60,135,81,1
60,136,81,4
60,136,54,3
60,136,69,3
60,136,59,2
60,136,53,1
60,136,60,1
60,136,74,1
60,136,76,1
60,136,66,1
60,137,81,11
60,137,69,6
60,137,48,5
60,137,59,3
60,137,74,3
60,137,21,3
60,137,82,3
60,137,40,3
60,137,61,2
60,137,66,2
60,137,62,2
60,137,34,2
60,137,63,2
60,137,41,2
60,137,55,2
60,137,58,1
60,137,73,1
60,137,53,1
60,137,51,1
60,137,54,1
60,137,31,1
60,137,60,1
60,137,77,1
60,137,75,1
60,137,76,1
60,137,79,1
60,138,81,10
60,138,69,8
60,138,48,5
60,138,59,4
60,138,75,4
60,138,62,4
60,138,41,3
60,138,78,3
60,138,47,3
60,138,4,2
60,138,76,2
60,138,34,2
60,138,52,2
60,138,21,2
60,138,40,1
60,138,33,1
60,138,74,1
60,138,82,1
60,138,45,1
60,138,39,1
60,138,51,1
60,138,13,1
60,138,56,1
60,139,14,1
60,164,60,2
60,164,76,1
60,164,81,1
60,165,79,1
60,165,59,1
60,165,84,1
60,165,60,1
60,165,81,1
60,165,63,1
60,168,82,2
60,168,60,2
60,168,78,1
60,168,80,1
60,168,79,1
60,169,79,1
60,169,76,1
60,170,59,3
60,170,69,2
60,170,60,1
60,170,58,1
60,170,39,1
60,170,53,1
60,170,47,1
60,170,74,1
60,170,4,1
60,170,75,1
60,170,76,1
60,170,56,1
60,170,79,1
60,170,63,1
60,170,55,1
60,171,60,5
60,171,41,5
60,171,40,4
60,171,69,4
60,171,59,4
60,171,53,3
60,171,76,3
60,171,79,3
60,171,57,2
60,171,61,2
60,171,62,2
60,171,47,2
60,171,21,2
60,171,4,2
60,171,65,2
60,171,74,2
60,171,34,1
60,171,84,1
60,171,11,1
60,171,81,1
60,171,73,1
60,171,31,1
60,171,51,1
60,171,75,1
60,171,78,1
60,171,18,1
60,171,48,1
60,171,80,1
60,172,59,7
60,172,69,5
60,172,79,4
60,172,60,3
60,172,57,3
60,172,54,2
60,172,81,2
60,172,76,2
60,172,53,1
60,172,74,1
60,172,9,1
60,172,41,1
60,172,33,1
60,172,51,1
60,172,62,1
60,172,70,1
60,172,58,1
60,172,63,1
60,172,66,1
60,172,75,1
60,172,38,1
60,173,62,4
60,173,82,3
60,173,79,3
60,173,74,3
60,173,69,3
60,173,40,3
60,173,61,3
60,173,66,3
60,173,36,2
60,173,59,2
60,173,60,2
60,173,41,2
60,173,54,2
60,173,17,1
60,173,57,1
60,173,10,1
60,173,84,1
60,173,48,1
60,173,34,1
60,173,21,1
60,173,81,1
60,173,53,1
60,173,38,1
60,173,63,1
60,173,75,1
60,173,55,1
60,173,52,1
60,173,73,1
60,173,76,1
60,173,70,1
60,174,74,4
60,174,84,4
60,174,81,4
60,174,60,4
60,174,52,3
60,174,63,2
60,174,79,2
60,174,53,1
60,174,47,1
60,174,59,1
60,174,18,1
60,174,75,1
60,174,80,1
60,174,76,1
60,174,51,1
60,174,26,1
60,174,33,1
60,175,59,10
60,175,60,2
60,175,79,2
60,175,51,1
60,175,56,1
60,177,74,1
60,178,81,4
60,178,63,4
60,178,79,3
60,178,40,2
60,178,75,2
60,178,8,1
60,178,69,1
60,178,46,1
60,178,60,1
60,178,59,1
60,178,62,1
60,178,83,1
60,178,48,1
60,178,67,1
60,178,4,1
60,178,76,1
60,179,63,3
60,179,81,3
60,179,79,2
60,179,22,1
60,179,38,1
60,179,76,1
60,179,59,1
60,180,60,3
60,180,74,1
60,180,80,1
60,180,79,1
60,182,53,1
60,182,60,1
60,182,69,1
60,182,67,1
60,183,74,2
60,183,48,1
60,183,63,1
60,183,62,1
60,183,20,1
60,183,73,1
60,183,79,1
60,184,84,1
60,184,81,1
60,185,76,1
60,186,38,1
60,186,74,1
60,186,60,1
60,186,81,1
60,186,79,1
60,187,79,2
60,187,48,1
60,187,78,1
60,187,54,1
60,187,77,1
60,187,58,1
60,187,73,1
60,187,76,1
60,188,60,2
60,188,18,1
60,188,48,1
60,188,34,1
60,188,53,1
60,188,79,1
60,188,21,1
60,189,60,1
60,189,37,1
60,189,43,1
60,189,45,1
60,190,60,4
60,190,84,1
60,190,48,1
60,191,71,1
60,192,74,1
60,194,75,1
60,195,74,1
60,197,48,1
61,2,81,1
61,3,79,2
61,3,81,1
61,4,74,3
61,4,58,2
61,4,63,1
61,4,47,1
61,4,17,1
61,7,48,2
61,7,74,2
61,7,76,1
61,7,60,1
61,7,55,1
61,7,73,1
61,7,18,1
61,8,57,2
61,8,73,2
61,8,74,2
61,8,62,1
61,8,36,1
61,8,18,1
61,8,66,1
61,8,48,1
61,8,69,1
61,8,84,1
61,9,48,3
61,9,51,1
61,9,81,1
61,9,55,1
61,9,73,1
61,10,58,2
61,10,47,2
61,10,75,1
61,10,48,1
61,10,51,1
61,10,69,1
61,10,60,1
61,11,51,7
61,11,62,6
61,11,59,5
61,11,54,4
61,11,69,4
61,11,33,4
61,11,66,3
61,11,38,3
61,11,8,2
61,11,57,2
61,11,52,2
61,11,55,2
61,11,36,2
61,11,81,2
61,11,48,2
61,11,79,2
61,11,35,1
61,11,78,1
61,11,43,1
61,11,47,1
61,11,67,1
61,11,9,1
61,11,7,1
61,11,18,1
61,11,53,1
61,11,4,1
61,11,63,1
61,12,81,6
61,12,59,6
61,12,63,5
61,12,52,3
61,12,33,3
61,12,69,2
61,12,51,2
61,12,4,2
61,12,60,2
61,12,49,1
61,12,66,1
61,12,79,1
61,12,65,1
61,12,41,1
61,12,53,1
61,12,57,1
61,12,75,1
61,12,18,1
61,12,50,1
61,12,84,1
61,12,62,1
61,12,67,1
61,12,40,1
61,13,74,4
61,13,59,4
61,13,76,2
61,13,73,2
61,13,62,1
61,13,60,1
61,13,17,1
61,13,81,1
61,13,79,1
61,14,76,1
61,14,55,1
61,73,4,2
61,73,51,1
61,73,79,1
61,73,70,1
61,73,54,1
61,73,47,1
61,73,73,1
61,73,76,1
61,74,47,2
61,74,73,1
61,74,76,1
61,74,60,1
61,74,18,1
61,74,84,1
61,76,80,1
61,76,18,1
61,77,81,1
61,83,56,1
61,84,51,3
61,84,61,2
61,84,74,2
61,84,73,1
61,84,39,1
61,84,17,1
61,84,20,1
61,84,84,1
61,84,66,1
61,84,54,1
61,84,62,1
61,84,75,1
61,84,69,1
61,84,34,1
61,84,79,1
61,84,82,1
61,84,59,1
61,84,36,1
61,84,41,1
61,85,60,2
61,85,79,1
61,85,31,1
61,85,47,1
61,103,60,2
61,103,80,1
61,104,80,2
61,104,81,2
61,104,79,2
61,104,21,2
61,104,69,1
61,104,41,1
61,104,60,1
61,104,59,1
61,104,48,1
61,105,81,4
61,105,60,2
61,105,69,2
61,105,82,2
61,105,59,2
61,105,41,1
61,105,48,1
61,105,79,1
61,106,60,2
61,106,75,2
61,106,22,1
61,106,41,1
61,106,53,1
61,106,74,1
61,106,81,1
61,106,63,1
61,106,13,1
61,107,79,2
61,107,63,1
