x,y,category,POI_count
138,87,Transit Station,20
138,88,Real Estate,23
138,89,Clothes Store,34
138,98,Real Estate,19
138,104,Real Estate,22
138,105,Real Estate,25
139,75,Real Estate,19
139,78,Transit Station,27
139,78,Real Estate,24
139,78,Accountant Office,20
139,79,Real Estate,51
139,79,Transit Station,35
139,79,Japanese restaurant,19
139,80,Real Estate,19
139,84,Real Estate,37
139,85,Real Estate,57
139,86,Real Estate,44
139,87,Real Estate,56
139,87,Transit Station,28
139,87,Hair Salon,23
139,87,Heavy Industry,19
139,88,Bar,49
139,88,Transit Station,39
139,88,Real Estate,24
139,88,Japanese restaurant,21
139,88,Hair Salon,20
139,89,Transit Station,35
139,89,Real Estate,24
139,90,Transit Station,42
139,90,Real Estate,35
139,91,Transit Station,20
139,99,Real Estate,19
140,79,Real Estate,28
140,79,Transit Station,23
140,80,Real Estate,25
140,81,Real Estate,27
140,82,Real Estate,39
140,83,Real Estate,46
140,83,Transit Station,29
140,83,Japanese restaurant,22
140,83,Heavy Industry,19
140,84,Real Estate,36
140,85,Real Estate,37
140,85,Transit Station,25
140,86,Real Estate,26
140,87,Real Estate,42
140,88,Real Estate,20
140,101,Heavy Industry,20
141,78,Real Estate,20
141,79,Real Estate,35
141,79,Hair Salon,21
141,83,Real Estate,24
141,87,Real Estate,21
141,96,Real Estate,22
141,100,Real Estate,20
141,101,Heavy Industry,22
141,102,Heavy Industry,22
142,73,Heavy Industry,26
142,74,Heavy Industry,22
142,79,Real Estate,35
142,80,Real Estate,20
142,91,Real Estate,21
142,92,Real Estate,19
142,102,Real Estate,19
143,74,Heavy Industry,24
143,75,Real Estate,23
143,92,Heavy Industry,27
143,93,Heavy Industry,33
144,72,Heavy Industry,28
144,73,Heavy Industry,54
144,74,Heavy Industry,30
144,75,Real Estate,23
144,76,Real Estate,20
144,77,Real Estate,24
144,78,Real Estate,23
144,78,Heavy Industry,19
144,79,Real Estate,22
144,89,Heavy Industry,19
144,111,Hair Salon,19
145,71,Heavy Industry,19
145,72,Heavy Industry,21
145,73,Heavy Industry,30
145,74,Heavy Industry,30
145,74,Real Estate,19
145,76,Transit Station,29
145,76,Real Estate,28
145,77,Clothes Store,67
145,78,Real Estate,26
145,89,Heavy Industry,20
145,91,Heavy Industry,23
145,92,Heavy Industry,34
146,77,Clothes Store,31
147,83,Heavy Industry,32
147,91,Real Estate,26
147,92,Hair Salon,26
147,92,Transit Station,24
147,92,Cram School,21
148,87,Heavy Industry,21
149,75,Real Estate,21
149,82,Retail Store,81
149,97,Real Estate,36
149,97,Transit Station,28
149,98,Real Estate,21
150,85,Clothes Store,25
150,95,Bank,26
150,95,Accountant Office,19
150,97,Real Estate,21
151,61,Real Estate,34
151,61,Transit Station,26
151,62,Real Estate,19
151,64,Real Estate,20
152,69,Real Estate,28
153,64,Clothes Store,23
153,109,Transit Station,30
153,109,Hair Salon,21
156,75,Transit Station,22
156,75,Cram School,20
156,81,Heavy Industry,26
156,95,Real Estate,23
157,49,Heavy Industry,19
157,81,Heavy Industry,37
158,65,Heavy Industry,25
158,85,Hair Salon,21
158,86,Transit Station,27
158,86,Cram School,23
158,86,Real Estate,20
161,60,Transit Station,62
161,60,DIY Store,50
161,60,Bank,33
161,60,Bar,32
161,60,Cram School,31
161,60,Japanese restaurant,31
161,60,Hair Salon,28
161,60,Clothes Store,26
161,60,Sweets ,24
161,60,Real Estate,23
161,60,Heavy Industry,19
161,61,Transit Station,37
161,61,Japanese restaurant,31
161,61,Clothes Store,25
161,61,Bar,20
161,61,Hair Salon,20
161,61,Wine Bar,19
164,38,Transit Station,37
165,137,Heavy Industry,21
166,139,Heavy Industry,23
168,23,Clothes Store,24
168,75,Transit Station,19
168,80,Heavy Industry,26
168,124,Hair Salon,20
169,134,Clothes Store,63
170,55,Clothes Store,40
173,24,Japanese restaurant,39
173,24,Transit Station,26
173,24,Clothes Store,25
173,24,Bar,25
173,24,Heavy Industry,24
173,24,Wine Bar,20
173,46,Clothes Store,24
174,24,Transit Station,28
174,24,Hair Salon,21
174,24,Cram School,21
174,24,Bank,20
177,46,Heavy Industry,20
177,52,Retail Store,55
179,44,NPO,30
179,45,NPO,27
179,46,NPO,24
179,65,Clothes Store,61
179,65,Bank,21
179,66,Heavy Industry,28
182,51,Transit Station,37
182,52,Transit Station,49
183,51,Heavy Industry,43
183,51,Transit Station,32
183,51,Hair Salon,20
183,51,Accountant Office,20
183,52,Bar,118
183,52,Transit Station,89
183,52,Japanese restaurant,79
183,52,Heavy Industry,75
183,52,Wine Bar,50
183,52,Bank,40
183,52,Clothes Store,35
183,52,Real Estate,31
183,52,Western restaurant,30
183,52,Hair Salon,30
183,52,Hospital,24
183,52,Cram School,23
183,53,Transit Station,49
183,53,Hair Salon,28
183,53,Hospital,23
183,53,Real Estate,21
183,53,Cram School,20
183,53,Bar,19
184,51,Transit Station,33
184,52,Clothes Store,127
184,52,Transit Station,64
184,52,Japanese restaurant,60
184,52,Sweets ,44
184,52,Café,40
184,52,Hair Salon,40
184,52,Wine Bar,33
184,52,Bar,32
184,52,Laundry ,23
184,52,Pizza,19
184,53,Transit Station,60
184,53,Japanese restaurant,41
184,53,Café,23
184,53,Real Estate,22
184,53,Wine Bar,22
184,53,Bank,19
184,53,Heavy Industry,19
184,56,Driving School,26
184,57,Driving School,19
185,51,Transit Station,19
185,52,Wine Bar,52
185,52,Transit Station,51
185,52,Japanese restaurant,31
185,52,Bar,21
185,53,Accountant Office,33
185,53,Transit Station,31
185,53,Japanese restaurant,23
185,53,Heavy Industry,21
190,50,Clothes Store,22
191,35,Clothes Store,45
191,182,Hair Salon,26
192,35,Clothes Store,21
196,81,Convenience Store,49
