x,y,category,POI_count
49,84,Grocery Store,18
49,85,Real Estate,11
49,87,DIY Store,28
49,87,Clothes Store,15
50,41,Hair Salon,11
50,80,Real Estate,20
50,82,Real Estate,18
50,83,Real Estate,23
50,83,Hair Salon,16
50,84,Transit Station,14
50,84,Real Estate,13
50,85,Driving School,14
50,85,Retail Store,12
50,86,Grocery Store,16
50,86,Port,15
50,87,DIY Store,11
51,41,Interior Shop,15
51,80,Real Estate,18
51,81,Community Center,11
51,82,Japanese restaurant,42
51,82,Bar,39
51,82,Hair Salon,28
51,82,Pub,20
51,82,Real Estate,19
51,82,Wine Bar,18
51,82,Accountant Office,16
51,82,Grocery Store,15
51,82,Transit Station,14
51,82,NPO,14
51,82,Hospital,12
51,83,Real Estate,29
51,83,Japanese restaurant,23
51,83,Bar,12
51,84,Heavy Industry,22
51,84,Café,17
51,84,Sweets ,14
51,84,Retail Store,13
51,84,Japanese restaurant,13
51,84,Transit Station,13
51,85,Port,15
52,81,Real Estate,20
52,81,Transit Station,12
52,81,Accountant Office,12
52,81,Retail Store,11
52,81,Grocery Store,11
52,82,Japanese restaurant,42
52,82,Clothes Store,38
52,82,Hair Salon,33
52,82,Bank,30
52,82,Hospital,27
52,82,Transit Station,27
52,82,Real Estate,24
52,82,Interior Shop,23
52,82,Bar,18
52,82,Sweets ,18
52,82,Café,17
52,82,Grocery Store,17
52,82,Laundry ,16
52,82,NPO,15
52,82,Drug Store,14
52,82,Western restaurant,12
52,82,Wine Bar,12
52,82,Heavy Industry,11
52,82,Ramen restaurant,11
52,82,Fishing,11
52,83,Japanese restaurant,34
52,83,Transit Station,24
52,83,Heavy Industry,14
52,83,Café,12
52,83,Real Estate,11
52,84,Port,17
53,81,Real Estate,13
53,81,Transit Station,13
53,82,Heavy Industry,26
53,82,Hair Salon,15
53,146,Heavy Industry,12
54,78,Real Estate,15
54,82,Grocery Store,17
54,82,Hair Salon,16
54,82,Retail Store,15
57,186,Real Estate,11
