Pattern
"((63, 162), (64, 162), (63, 162))"
"((85, 152), (85, 151), (85, 152))"
"((64, 163), (64, 162), (64, 162))"
"((137, 107), (138, 106), (138, 106))"
"((63, 162), (63, 162), (64, 162))"
"((138, 106), (137, 107), (137, 107))"
"((74, 62), (74, 61), (74, 61))"
"((64, 163), (64, 163), (64, 162))"
"((64, 162), (64, 163), (64, 162))"
"((114, 165), (112, 168), (112, 168))"
"((114, 165), (112, 168), (114, 165), (114, 165))"
"((34, 19), (34, 21))"
"((73, 44), (73, 44))"
"((71, 107), (69, 106))"
"((90, 58), (89, 60))"
"((51, 144), (51, 144))"
"((6, 171), (6, 171))"
"((51, 143), (51, 143))"
"((34, 21), (34, 22))"
"((34, 21), (34, 21))"
"((89, 60), (89, 59))"
"((34, 22), (33, 19))"
"((32, 38), (33, 38))"
"((33, 19), (34, 22))"
"((94, 78), (93, 80))"
"((33, 20), (33, 20))"
"((33, 19), (34, 21))"
"((51, 144), (51, 143))"
"((33, 20), (33, 19))"
"((41, 47), (45, 45))"
"((77, 76), (77, 76))"
"((33, 19), (33, 19))"
"((49, 96), (48, 96))"
"((89, 59), (91, 58))"
"((34, 21), (34, 20))"
"((33, 38), (33, 38))"
"((34, 20), (34, 22))"
"((89, 59), (89, 60))"
"((94, 78), (94, 78))"
"((34, 20), (34, 21))"
"((91, 58), (89, 59))"
"((33, 19), (34, 20))"
"((6, 172), (6, 171))"
"((33, 38), (32, 37))"
"((88, 196), (86, 194))"
"((89, 60), (90, 58))"
"((88, 196), (88, 196))"
"((83, 92), (83, 92))"
"((32, 36), (33, 38))"
"((48, 96), (49, 96))"
"((34, 20), (34, 20))"
"((90, 59), (89, 59))"
"((34, 19), (33, 19))"
"((34, 20), (34, 19))"
"((49, 96), (50, 95))"
"((6, 171), (6, 172))"
"((50, 95), (49, 96))"
"((89, 60), (91, 58))"
"((89, 60), (89, 60))"
"((89, 59), (90, 59))"
"((89, 59), (90, 58))"
"((73, 44), (73, 43))"
"((90, 58), (89, 59))"
"((49, 96), (47, 96))"
"((34, 21), (33, 20))"
"((76, 76), (77, 76))"
"((34, 22), (34, 22))"
"((34, 21), (33, 19))"
"((34, 22), (34, 21))"
"((33, 19), (33, 20))"
"((33, 20), (34, 21))"
"((91, 58), (91, 58))"
"((82, 92), (82, 91))"
"((91, 58), (89, 60))"
"((73, 43), (73, 44))"
"((6, 172), (6, 172))"
"((33, 38), (32, 38))"
"((34, 20), (33, 20))"
"((34, 22), (34, 20))"
"((88, 196), (86, 195))"
"((49, 96), (49, 96))"
"((34, 20), (33, 19))"
"((32, 37), (33, 38))"
"((47, 96), (49, 96))"
"((33, 20), (34, 20))"
"((34, 21), (34, 19))"
"((89, 59), (89, 59))"
"((76, 76), (76, 76))"
"((48, 96), (48, 96))"
"((51, 143), (51, 144))"
"((33, 19), (34, 19))"
"((77, 76), (76, 76))"
"((33, 19), (34, 20), (33, 19))"
"((89, 59), (89, 60), (89, 60))"
"((33, 20), (33, 20), (33, 19))"
"((34, 21), (34, 21), (34, 20))"
"((34, 20), (34, 22), (34, 20))"
"((34, 22), (33, 19), (34, 20))"
"((33, 19), (34, 20), (34, 20))"
"((33, 19), (34, 22), (34, 20))"
"((6, 172), (6, 171), (6, 172))"
"((34, 21), (34, 20), (34, 21))"
"((34, 21), (34, 20), (33, 19))"
"((89, 60), (89, 59), (89, 59))"
"((33, 20), (33, 20), (34, 20))"
"((89, 59), (91, 58), (89, 59))"
"((33, 19), (33, 19), (34, 19))"
"((33, 20), (33, 19), (33, 20))"
"((34, 21), (34, 20), (34, 20))"
"((48, 96), (49, 96), (49, 96))"
"((34, 22), (34, 22), (34, 20))"
"((49, 96), (48, 96), (49, 96))"
"((33, 19), (33, 20), (34, 21))"
"((34, 20), (34, 20), (33, 20))"
"((89, 60), (89, 59), (89, 60))"
"((33, 19), (33, 19), (33, 20))"
"((34, 22), (33, 19), (34, 22))"
"((34, 22), (34, 20), (33, 19))"
"((50, 95), (49, 96), (49, 96))"
"((33, 19), (33, 20), (34, 20))"
"((33, 20), (33, 19), (34, 20))"
"((49, 96), (50, 95), (49, 96))"
"((34, 20), (34, 21), (33, 19))"
"((33, 19), (34, 21), (33, 19))"
"((33, 20), (33, 19), (33, 19))"
"((33, 19), (34, 20), (33, 20))"
"((33, 19), (34, 22), (34, 22))"
"((33, 19), (33, 19), (34, 20))"
"((34, 20), (33, 20), (34, 20))"
"((6, 171), (6, 171), (6, 172))"
"((33, 19), (34, 21), (34, 20))"
"((34, 21), (34, 21), (33, 19))"
"((34, 20), (34, 20), (33, 19))"
"((34, 22), (33, 19), (33, 19))"
"((6, 171), (6, 172), (6, 172))"
"((33, 19), (34, 20), (33, 20), (34, 20))"
"((34, 21), (34, 21), (34, 20), (34, 20))"
"((34, 21), (34, 20), (34, 20), (33, 19))"
"((34, 20), (34, 20), (33, 20), (34, 20))"
"((34, 21), (34, 20), (34, 21), (33, 19))"
"((34, 21), (34, 21), (34, 20), (34, 21))"
"((34, 21), (34, 21), (34, 20), (33, 19))"
"((33, 19), (34, 20), (34, 20), (33, 19))"
"((33, 19), (34, 20), (34, 20), (33, 20))"
"((34, 20), (34, 22), (34, 20), (33, 19))"
"((33, 19), (34, 22), (34, 20), (33, 19))"
"((34, 21), (34, 21), (34, 20), (34, 20), (33, 19))"
"((80, 93), (79, 92))"
"((11, 184), (14, 186))"
"((96, 93), (96, 92))"
"((53, 106), (52, 108))"
"((95, 92), (96, 92))"
"((80, 92), (80, 93))"
"((11, 184), (12, 185))"
"((81, 90), (80, 92))"
"((81, 89), (80, 92))"
"((14, 186), (10, 185))"
"((91, 157), (90, 156))"
"((52, 107), (52, 108))"
"((22, 191), (22, 191))"
"((86, 65), (85, 59))"
"((10, 185), (10, 185))"
"((80, 101), (96, 93))"
"((81, 89), (79, 92))"
"((77, 96), (96, 92))"
"((14, 186), (11, 184))"
"((52, 108), (53, 106))"
"((22, 188), (22, 188))"
"((53, 106), (53, 106))"
"((86, 65), (86, 65))"
"((14, 186), (14, 186))"
"((11, 185), (10, 185))"
"((124, 55), (124, 55))"
"((123, 54), (124, 55))"
"((95, 92), (80, 101))"
"((11, 184), (10, 185))"
"((96, 92), (80, 101))"
"((70, 140), (71, 142))"
"((74, 81), (74, 80))"
"((96, 92), (96, 93))"
"((79, 101), (79, 101))"
"((52, 107), (53, 106))"
"((90, 156), (89, 155))"
"((89, 156), (91, 157))"
"((76, 89), (60, 112))"
"((12, 185), (10, 185))"
"((91, 157), (70, 140))"
"((22, 188), (22, 191))"
"((57, 110), (57, 110))"
"((89, 93), (89, 92))"
"((90, 156), (90, 156))"
"((81, 89), (81, 89))"
"((52, 108), (52, 107))"
"((57, 110), (60, 112))"
"((53, 106), (52, 107))"
"((12, 185), (11, 184))"
"((96, 92), (96, 92))"
"((90, 156), (91, 157))"
"((12, 185), (14, 186))"
"((103, 123), (104, 123))"
"((12, 185), (12, 185))"
"((80, 92), (79, 92))"
"((10, 185), (11, 184))"
"((52, 107), (52, 107))"
"((96, 93), (80, 101))"
"((80, 101), (96, 92))"
"((10, 185), (14, 186))"
"((79, 92), (80, 92))"
"((124, 55), (123, 54))"
"((10, 185), (12, 185))"
"((123, 54), (123, 54))"
"((71, 142), (70, 140))"
"((80, 93), (80, 92))"
"((57, 111), (57, 110))"
"((89, 92), (89, 93))"
"((11, 185), (11, 184))"
"((110, 133), (110, 133))"
"((77, 80), (78, 80))"
"((74, 80), (74, 81))"
"((70, 140), (70, 140))"
"((11, 184), (11, 184))"
"((57, 110), (57, 111))"
"((96, 92), (95, 92))"
"((89, 93), (89, 93))"
"((22, 191), (22, 188))"
"((89, 156), (90, 156))"
"((80, 101), (80, 101), (96, 92))"
"((10, 185), (11, 184), (11, 184))"
"((91, 157), (90, 156), (91, 157))"
"((10, 185), (10, 185), (11, 184))"
"((11, 184), (10, 185), (11, 184))"
"((57, 111), (57, 110), (57, 111))"
"((11, 184), (12, 185), (12, 185))"
"((12, 185), (11, 184), (11, 184))"
"((14, 186), (10, 185), (11, 184))"
"((52, 107), (53, 106), (52, 107))"
"((14, 186), (11, 184), (10, 185))"
"((11, 184), (14, 186), (10, 185))"
"((57, 111), (60, 112), (60, 112))"
"((53, 106), (52, 108), (53, 106))"
"((22, 191), (22, 191), (22, 188))"
"((11, 184), (12, 185), (10, 185))"
"((11, 184), (14, 186), (11, 184))"
"((95, 92), (80, 101), (96, 92))"
"((52, 108), (53, 106), (52, 107))"
"((90, 156), (90, 156), (91, 157))"
"((57, 110), (60, 112), (60, 112))"
"((11, 184), (12, 185), (11, 184))"
"((22, 188), (22, 191), (22, 188))"
"((96, 92), (96, 93), (80, 101))"
"((96, 92), (80, 101), (96, 92))"
"((22, 188), (22, 188), (22, 191))"
"((96, 93), (96, 92), (80, 101))"
"((53, 106), (53, 106), (52, 107))"
"((14, 186), (11, 184), (11, 184))"
"((11, 184), (10, 185), (14, 186))"
"((53, 106), (52, 107), (52, 107))"
"((12, 185), (10, 185), (11, 184))"
"((52, 108), (53, 106), (53, 106))"
"((91, 157), (90, 156), (90, 156))"
"((80, 101), (80, 101), (96, 93))"
"((14, 186), (10, 185), (10, 185))"
"((57, 110), (57, 110), (57, 111))"
"((11, 184), (10, 185), (12, 185))"
"((80, 92), (80, 93), (80, 92))"
"((57, 111), (57, 111), (57, 110))"
"((53, 106), (52, 108), (52, 107))"
"((52, 107), (52, 108), (53, 106))"
"((90, 156), (91, 157), (91, 157))"
"((52, 107), (53, 106), (52, 107), (52, 107))"
"((11, 184), (14, 186), (11, 184), (11, 184))"
"((53, 106), (53, 106), (52, 107), (52, 107))"
"((82, 90), (82, 90))"
"((116, 46), (116, 46))"
"((36, 48), (36, 49))"
"((43, 45), (49, 45))"
"((180, 15), (181, 15))"
"((49, 120), (48, 121))"
"((119, 118), (120, 118))"
"((49, 120), (48, 120))"
"((35, 100), (35, 100))"
"((36, 48), (35, 47))"
"((97, 105), (96, 105))"
"((36, 47), (36, 49))"
"((71, 182), (71, 181))"
"((120, 118), (119, 118))"
"((70, 181), (71, 181))"
"((49, 114), (49, 112))"
"((39, 108), (38, 107))"
"((68, 199), (68, 199))"
"((93, 94), (95, 92))"
"((36, 47), (35, 47))"
"((71, 181), (70, 181))"
"((36, 48), (36, 48))"
"((39, 108), (39, 107))"
"((109, 107), (108, 110))"
"((39, 107), (39, 108))"
"((35, 47), (35, 49))"
"((36, 47), (36, 48))"
"((49, 45), (43, 45))"
"((71, 181), (71, 182))"
"((49, 45), (49, 44))"
"((84, 73), (84, 73))"
"((50, 119), (51, 120))"
"((49, 112), (49, 114))"
"((35, 47), (36, 49))"
"((36, 48), (35, 49))"
"((116, 45), (116, 45))"
"((95, 92), (95, 92))"
"((84, 73), (85, 71))"
"((119, 118), (108, 110))"
"((51, 120), (51, 120))"
"((39, 107), (39, 107))"
"((120, 118), (109, 107))"
"((38, 107), (39, 108))"
"((35, 47), (35, 47))"
"((35, 48), (36, 49))"
"((108, 110), (108, 110))"
"((68, 200), (68, 199))"
"((48, 121), (48, 120))"
"((36, 49), (35, 47))"
"((47, 124), (47, 124))"
"((35, 47), (36, 48))"
"((181, 15), (181, 15))"
"((95, 92), (93, 94))"
"((49, 114), (49, 114))"
"((78, 155), (78, 155))"
"((119, 118), (119, 118))"
"((36, 49), (36, 48))"
"((38, 107), (39, 107))"
"((35, 48), (36, 48))"
"((68, 199), (68, 200))"
"((116, 46), (116, 45))"
"((120, 118), (120, 118))"
"((35, 49), (36, 49))"
"((45, 127), (45, 127))"
"((36, 49), (35, 49))"
"((116, 45), (116, 46))"
"((85, 71), (84, 73))"
"((39, 107), (38, 107))"
"((85, 71), (85, 71))"
"((119, 118), (109, 107))"
"((35, 49), (36, 48))"
"((68, 200), (68, 200))"
"((46, 127), (45, 127))"
"((50, 119), (50, 119))"
"((71, 181), (71, 181))"
"((181, 15), (180, 15))"
"((48, 120), (48, 121))"
"((51, 120), (50, 119))"
"((48, 120), (48, 120))"
"((49, 45), (43, 45), (43, 45))"
"((43, 45), (49, 45), (43, 45))"
"((36, 48), (36, 49), (36, 49))"
"((39, 108), (39, 107), (39, 107))"
"((38, 107), (38, 107), (39, 107))"
"((36, 48), (36, 49), (36, 48))"
"((93, 94), (95, 92), (93, 94))"
"((43, 45), (49, 45), (49, 45))"
"((39, 108), (38, 107), (38, 107))"
"((39, 107), (39, 107), (38, 107))"
"((116, 45), (116, 45), (116, 46))"
"((50, 119), (51, 120), (51, 120))"
"((116, 46), (116, 46), (116, 45))"
"((68, 199), (68, 200), (68, 200))"
"((39, 108), (39, 107), (38, 107))"
"((38, 107), (39, 107), (38, 107))"
"((116, 46), (116, 45), (116, 46))"
"((50, 119), (51, 120), (50, 119))"
"((36, 49), (36, 49), (36, 48))"
"((39, 108), (38, 107), (39, 107))"
"((68, 200), (68, 199), (68, 200))"
"((38, 107), (38, 107), (39, 107), (38, 107))"
"((116, 46), (116, 46), (116, 45), (116, 46))"
"((87, 200), (85, 199))"
"((85, 199), (84, 199))"
"((110, 90), (111, 89))"
"((87, 200), (87, 200))"
"((56, 154), (56, 154))"
"((96, 105), (96, 104))"
"((96, 104), (96, 105))"
"((91, 95), (91, 96))"
"((92, 96), (91, 95))"
"((111, 89), (110, 90))"
"((111, 89), (110, 89))"
"((110, 89), (110, 89))"
"((84, 199), (85, 199))"
"((70, 108), (71, 106))"
"((96, 104), (96, 104))"
"((84, 199), (87, 200))"
"((56, 154), (56, 151))"
"((91, 97), (91, 97))"
"((71, 106), (71, 105))"
"((95, 98), (90, 95))"
"((76, 81), (75, 81))"
"((56, 154), (56, 150))"
"((95, 98), (95, 98))"
"((71, 105), (71, 106))"
"((92, 96), (92, 96))"
"((110, 90), (110, 90))"
"((85, 199), (87, 200))"
"((110, 90), (110, 89))"
"((87, 200), (86, 200))"
"((91, 96), (91, 95))"
"((90, 95), (95, 98))"
"((75, 81), (76, 81))"
"((85, 94), (85, 94))"
"((70, 93), (70, 93))"
"((56, 150), (56, 154))"
"((110, 89), (110, 90))"
"((87, 146), (88, 145))"
"((91, 95), (92, 96))"
"((119, 59), (118, 59))"
"((111, 89), (111, 89))"
"((110, 89), (111, 89))"
"((88, 145), (87, 146))"
"((70, 108), (71, 105))"
"((51, 112), (51, 113))"
"((86, 200), (85, 199))"
"((85, 199), (85, 199))"
"((69, 103), (69, 102))"
"((118, 59), (118, 59))"
"((86, 200), (87, 200))"
"((91, 96), (91, 96))"
"((56, 151), (56, 154))"
"((85, 199), (86, 200))"
"((118, 59), (119, 59))"
"((87, 146), (88, 145), (87, 146))"
"((92, 96), (91, 95), (92, 96))"
"((87, 200), (85, 199), (85, 199))"
"((86, 200), (85, 199), (85, 199))"
"((91, 95), (91, 96), (91, 95))"
"((91, 95), (91, 95), (92, 96))"
"((91, 95), (91, 96), (91, 96))"
"((92, 96), (91, 95), (91, 95))"
"((96, 105), (96, 104), (96, 104))"
"((110, 89), (110, 89), (110, 90))"
"((87, 200), (85, 199), (87, 200))"
"((87, 200), (86, 200), (87, 200))"
"((88, 145), (88, 145), (87, 146))"
"((87, 146), (87, 146), (88, 145))"
"((110, 90), (110, 89), (110, 90))"
"((96, 105), (96, 104), (96, 105))"
"((110, 90), (111, 89), (111, 89))"
"((96, 104), (96, 105), (96, 105))"
"((85, 199), (85, 199), (86, 200))"
"((16, 13), (17, 13))"
"((79, 81), (79, 80))"
"((17, 12), (16, 13))"
"((88, 93), (87, 93))"
"((77, 79), (79, 80))"
"((17, 13), (16, 13))"
"((158, 177), (158, 177))"
"((158, 177), (158, 176))"
"((71, 92), (71, 92))"
"((87, 93), (88, 93))"
"((46, 197), (46, 197))"
"((87, 93), (88, 92))"
"((85, 94), (87, 94))"
"((163, 175), (163, 176))"
"((162, 175), (162, 175))"
"((13, 199), (13, 198))"
"((13, 198), (13, 198))"
"((30, 42), (29, 42))"
"((17, 12), (17, 12))"
"((158, 176), (159, 176))"
"((79, 80), (77, 79))"
"((16, 13), (16, 13))"
"((88, 93), (88, 92))"
"((163, 175), (163, 175))"
"((87, 93), (93, 94))"
"((159, 176), (158, 177))"
"((12, 199), (13, 198))"
"((77, 79), (77, 79))"
"((76, 79), (76, 76))"
"((13, 199), (12, 199))"
"((161, 174), (162, 175))"
"((86, 94), (87, 94))"
"((88, 92), (87, 93))"
"((163, 176), (163, 176))"
"((13, 198), (12, 199))"
"((16, 13), (17, 12))"
"((158, 176), (158, 177))"
"((163, 176), (162, 176))"
"((30, 43), (29, 42))"
"((13, 198), (13, 199))"
"((163, 176), (163, 175))"
"((12, 199), (12, 199))"
"((79, 80), (79, 81))"
"((29, 42), (30, 43))"
"((29, 42), (30, 42))"
"((88, 92), (88, 93))"
"((158, 177), (159, 176))"
"((162, 176), (163, 176))"
"((12, 199), (13, 199))"
"((162, 176), (162, 176))"
"((30, 43), (30, 43))"
"((79, 80), (79, 80))"
"((29, 42), (29, 42))"
"((12, 199), (13, 198), (13, 199))"
"((158, 177), (158, 177), (159, 176))"
"((87, 93), (88, 92), (87, 93))"
"((88, 93), (88, 92), (87, 93))"
"((159, 176), (158, 177), (159, 176))"
"((163, 175), (163, 176), (163, 175))"
"((12, 199), (13, 198), (12, 199))"
"((13, 198), (12, 199), (13, 199))"
"((88, 93), (87, 93), (87, 93))"
"((77, 79), (79, 80), (79, 80))"
"((13, 199), (13, 198), (13, 198))"
"((87, 93), (88, 92), (88, 92))"
"((13, 199), (12, 199), (12, 199))"
"((88, 93), (88, 92), (88, 92))"
"((13, 198), (12, 199), (12, 199))"
"((88, 93), (87, 93), (88, 92))"
"((87, 93), (88, 93), (88, 92))"
"((87, 93), (88, 92), (88, 93))"
"((88, 93), (88, 92), (88, 93))"
"((163, 176), (163, 176), (163, 175))"
"((16, 13), (16, 13), (17, 12))"
"((17, 12), (16, 13), (16, 13))"
"((87, 93), (88, 93), (88, 93))"
"((88, 93), (87, 93), (88, 93))"
"((163, 175), (163, 176), (163, 176))"
"((12, 199), (12, 199), (13, 199))"
"((13, 199), (13, 198), (12, 199))"
"((163, 176), (162, 176), (163, 176))"
"((13, 198), (13, 198), (12, 199))"
"((17, 12), (16, 13), (17, 12))"
"((12, 199), (13, 198), (12, 199), (12, 199))"
"((61, 127), (62, 130))"
"((59, 128), (61, 128))"
"((107, 104), (106, 104))"
"((106, 104), (107, 104))"
"((59, 128), (61, 127))"
"((46, 125), (46, 125))"
"((50, 126), (51, 126))"
"((82, 199), (82, 198))"
"((51, 126), (50, 126))"
"((107, 105), (107, 104))"
"((61, 129), (61, 129))"
"((51, 126), (51, 126))"
"((61, 130), (60, 128))"
"((61, 127), (61, 127))"
"((47, 124), (83, 96))"
"((82, 198), (82, 199))"
"((59, 127), (61, 128))"
"((76, 84), (75, 84))"
"((59, 127), (61, 127))"
"((60, 129), (61, 128))"
"((76, 84), (76, 84))"
"((61, 129), (62, 130))"
"((49, 109), (83, 96))"
"((82, 93), (76, 79))"
"((61, 128), (61, 130))"
"((62, 130), (59, 128))"
"((50, 125), (49, 125))"
"((61, 128), (60, 129))"
"((83, 96), (49, 110))"
"((83, 96), (49, 109))"
"((49, 125), (50, 125))"
"((49, 125), (51, 126))"
"((50, 126), (49, 125))"
"((46, 125), (45, 125))"
"((62, 130), (61, 128))"
"((60, 128), (59, 127))"
"((60, 128), (60, 128))"
"((62, 130), (61, 127))"
"((162, 177), (162, 177))"
"((75, 84), (75, 84))"
"((60, 128), (62, 130))"
"((61, 128), (61, 128))"
"((75, 84), (76, 84))"
"((61, 128), (61, 127))"
"((82, 199), (82, 199))"
"((61, 128), (60, 127))"
"((61, 127), (61, 128))"
"((107, 104), (107, 105))"
"((76, 84), (75, 85))"
"((61, 127), (59, 127))"
"((61, 127), (60, 128))"
"((59, 127), (59, 127))"
"((59, 127), (60, 128))"
"((61, 128), (47, 113))"
"((61, 130), (61, 128))"
"((59, 127), (62, 130))"
"((162, 178), (162, 177))"
"((75, 85), (75, 84))"
"((51, 126), (50, 125))"
"((49, 125), (49, 125))"
"((61, 129), (61, 128))"
"((126, 88), (126, 87))"
"((49, 110), (83, 96))"
"((107, 104), (107, 104))"
"((49, 125), (50, 126))"
"((106, 104), (106, 104))"
"((62, 130), (61, 129))"
"((162, 177), (162, 178))"
"((60, 127), (61, 128))"
"((75, 84), (75, 85))"
"((47, 125), (46, 125))"
"((61, 128), (61, 129))"
"((62, 130), (59, 127))"
"((62, 130), (60, 128))"
"((45, 125), (46, 125))"
"((62, 130), (62, 130))"
"((61, 128), (59, 128))"
"((126, 87), (126, 88))"
"((61, 128), (59, 127))"
"((61, 128), (60, 128))"
"((60, 128), (61, 128))"
"((107, 105), (107, 105))"
"((46, 125), (47, 125))"
"((61, 127), (61, 129))"
"((61, 128), (62, 130))"
"((60, 128), (61, 127))"
"((50, 125), (51, 126))"
"((51, 126), (49, 125))"
"((83, 96), (83, 96))"
"((61, 127), (61, 128), (62, 130))"
"((61, 127), (62, 130), (61, 128))"
"((49, 125), (50, 125), (51, 126))"
"((50, 126), (49, 125), (49, 125))"
"((82, 94), (82, 93), (82, 94))"
"((50, 125), (49, 125), (49, 125))"
"((61, 127), (61, 128), (60, 128))"
"((61, 128), (61, 127), (59, 127))"
"((59, 128), (61, 128), (61, 128))"
"((49, 125), (49, 125), (50, 126))"
"((107, 105), (107, 104), (107, 105))"
"((107, 104), (106, 104), (107, 104))"
"((59, 127), (61, 128), (61, 128))"
"((60, 129), (61, 128), (61, 128))"
"((75, 84), (75, 84), (76, 84))"
"((50, 126), (51, 126), (49, 125))"
"((62, 130), (60, 128), (61, 128))"
"((61, 128), (61, 128), (60, 127))"
"((50, 125), (51, 126), (49, 125))"
"((61, 128), (60, 128), (61, 127))"
"((62, 130), (61, 128), (59, 127))"
"((82, 198), (82, 199), (82, 199))"
"((107, 105), (107, 104), (107, 104))"
"((49, 125), (50, 125), (50, 125))"
"((83, 96), (49, 110), (83, 96))"
"((61, 128), (61, 127), (60, 128))"
"((59, 127), (61, 128), (59, 127))"
"((49, 125), (51, 126), (49, 125))"
"((106, 104), (107, 104), (107, 104))"
"((61, 128), (61, 128), (59, 127))"
"((61, 128), (61, 130), (61, 128))"
"((49, 125), (50, 125), (50, 126))"
"((62, 130), (61, 128), (62, 130))"
"((62, 130), (61, 128), (61, 128))"
"((62, 130), (61, 127), (61, 128))"
"((60, 128), (60, 128), (61, 128))"
"((76, 84), (75, 84), (75, 84))"
"((82, 93), (82, 93), (82, 94))"
"((61, 127), (62, 130), (61, 127))"
"((61, 127), (60, 128), (61, 128))"
"((61, 128), (61, 128), (62, 130))"
"((62, 130), (61, 128), (60, 128))"
"((82, 199), (82, 198), (82, 199))"
"((83, 96), (49, 110), (49, 110))"
"((50, 126), (51, 126), (50, 125))"
"((50, 126), (50, 125), (49, 125))"
"((61, 128), (61, 128), (60, 128))"
"((60, 128), (61, 128), (62, 130))"
"((62, 130), (61, 128), (61, 127))"
"((49, 110), (49, 110), (83, 96))"
"((61, 129), (61, 129), (61, 128))"
"((76, 84), (75, 84), (76, 84))"
"((61, 127), (61, 127), (61, 128))"
"((50, 125), (49, 125), (50, 125))"
"((59, 127), (61, 128), (61, 127))"
"((62, 130), (61, 128), (61, 129))"
"((61, 128), (61, 128), (61, 127))"
"((50, 126), (49, 125), (50, 126))"
"((61, 127), (61, 127), (60, 128))"
"((50, 125), (49, 125), (50, 126))"
"((61, 128), (60, 128), (61, 128))"
"((61, 128), (61, 128), (61, 129))"
"((61, 127), (61, 127), (59, 127))"
"((61, 129), (61, 128), (61, 129))"
"((61, 127), (61, 128), (59, 127))"
"((61, 128), (60, 127), (61, 128))"
"((50, 126), (50, 125), (51, 126))"
"((59, 127), (61, 127), (61, 128))"
"((51, 126), (50, 126), (49, 125))"
"((49, 110), (83, 96), (83, 96))"
"((61, 128), (61, 127), (61, 128))"
"((61, 127), (61, 128), (60, 128), (61, 128))"
"((61, 127), (62, 130), (61, 128), (61, 128))"
"((83, 96), (49, 110), (49, 110), (83, 96))"
"((50, 126), (50, 125), (49, 125), (50, 126))"
"((83, 96), (49, 110), (83, 96), (83, 96))"
"((61, 128), (61, 128), (61, 127), (61, 128))"
"((49, 110), (49, 110), (83, 96), (83, 96))"
"((62, 130), (61, 128), (61, 128), (61, 127))"
"((59, 127), (61, 128), (61, 127), (61, 128))"
"((50, 126), (49, 125), (49, 125), (50, 126))"
"((62, 130), (61, 128), (61, 128), (62, 130))"
"((61, 128), (61, 128), (60, 128), (61, 128))"
"((62, 130), (61, 128), (60, 128), (61, 128))"
"((61, 128), (61, 127), (60, 128), (61, 128))"
"((50, 126), (50, 125), (49, 125), (50, 125))"
"((83, 96), (49, 110), (49, 110), (83, 96), (83, 96))"
"((76, 96), (76, 99))"
"((85, 196), (85, 196))"
"((86, 194), (85, 196))"
"((82, 197), (80, 195))"
"((79, 145), (79, 145))"
"((86, 196), (86, 194))"
"((87, 193), (87, 193))"
"((82, 197), (82, 196))"
"((133, 170), (127, 170))"
"((83, 94), (84, 96))"
"((76, 69), (77, 68))"
"((65, 114), (66, 114))"
"((150, 195), (133, 170))"
"((50, 127), (50, 127))"
"((85, 196), (86, 196))"
"((82, 89), (82, 90))"
"((82, 198), (85, 196))"
"((80, 195), (82, 197))"
"((86, 196), (85, 196))"
"((80, 195), (82, 196))"
"((76, 97), (76, 96))"
"((85, 196), (82, 197))"
"((85, 196), (82, 196))"
"((87, 193), (85, 196))"
"((70, 61), (70, 61))"
"((76, 96), (76, 96))"
"((150, 195), (150, 195))"
"((77, 68), (76, 69))"
"((133, 170), (133, 170))"
"((84, 93), (84, 93))"
"((77, 69), (77, 69))"
"((46, 112), (47, 111))"
"((66, 114), (66, 114))"
"((95, 102), (95, 102))"
"((86, 195), (85, 196))"
"((82, 198), (80, 195))"
"((85, 196), (86, 194))"
"((76, 99), (76, 96))"
"((82, 197), (85, 196))"
"((82, 198), (82, 197))"
"((86, 194), (86, 194))"
"((77, 68), (77, 69))"
"((97, 101), (95, 102))"
"((82, 198), (82, 196))"
"((47, 111), (47, 112))"
"((82, 196), (85, 196))"
"((51, 99), (51, 99))"
"((95, 102), (97, 101))"
"((84, 96), (82, 93))"
"((84, 96), (84, 96))"
"((82, 93), (84, 96))"
"((97, 101), (97, 101))"
"((84, 94), (84, 93))"
"((82, 197), (82, 197))"
"((47, 111), (46, 112))"
"((76, 69), (77, 69))"
"((82, 196), (80, 195))"
"((70, 62), (70, 62))"
"((47, 111), (47, 111))"
"((70, 62), (70, 61))"
"((127, 170), (133, 170))"
"((77, 69), (76, 69))"
"((82, 196), (82, 197))"
"((150, 195), (127, 170))"
"((80, 195), (82, 198))"
"((82, 196), (82, 196))"
"((47, 112), (46, 112))"
"((65, 114), (65, 114))"
"((85, 196), (82, 198))"
"((76, 97), (78, 99))"
"((82, 90), (82, 89))"
"((70, 61), (70, 62))"
"((76, 96), (76, 97))"
"((47, 112), (47, 111))"
"((84, 93), (84, 94))"
"((76, 96), (78, 99))"
"((127, 170), (150, 195))"
"((71, 68), (71, 67))"
"((46, 112), (47, 112))"
"((50, 127), (50, 126))"
"((86, 195), (87, 193))"
"((76, 99), (76, 97))"
"((86, 194), (86, 196))"
"((85, 196), (86, 195))"
"((82, 89), (82, 89))"
"((66, 114), (65, 114))"
"((82, 94), (84, 96))"
"((77, 153), (77, 153))"
"((46, 112), (46, 112))"
"((57, 96), (57, 96))"
"((171, 21), (173, 18))"
"((86, 196), (86, 196))"
"((85, 196), (87, 193))"
"((84, 96), (82, 94))"
"((50, 126), (50, 127))"
"((86, 196), (86, 195))"
"((71, 67), (71, 68))"
"((84, 94), (84, 94))"
"((87, 193), (86, 196))"
"((87, 193), (86, 195))"
"((77, 68), (77, 68))"
"((78, 150), (77, 153))"
"((82, 196), (82, 198))"
